id,key,value,type
2038233910,housenumber,25,addr
2038233914,source,survey,regular
2038233914,street,Derby Street,addr
2038233914,postal_code,CB3 9JE,addr
2038233914,housenumber,24,addr
2038233917,source,survey,regular
2038233917,street,Derby Street,addr
2038233917,postal_code,CB3 9JE,addr
2038233917,housenumber,23,addr
2038240714,source,survey,regular
2038240714,street,Grantchester Street,addr
2038240714,postal_code,CB3 9HY,addr
2038240714,housenumber,19,addr
2038240715,source,survey,regular
2038240715,street,Grantchester Street,addr
2038240715,postal_code,CB3 9HY,addr
2038240715,housenumber,17,addr
2038240716,source,survey,regular
2038240716,street,Grantchester Street,addr
2038240716,postal_code,CB3 9HY,addr
2038240716,housenumber,31,addr
2038240717,source,survey,regular
2038240717,street,Grantchester Street,addr
2038240717,postal_code,CB3 9HY,addr
2038240717,housenumber,5,addr
2038243971,source,survey,regular
2038243971,street,Marlowe Road,addr
2038243971,postal_code,CB3 9JW,addr
2038243971,housenumber,21,addr
2038243973,source,survey,regular
2038243973,street,Marlowe Road,addr
2038243973,postal_code,CB3 9JW,addr
2038243973,housenumber,1,addr
2038243976,source,survey,regular
2038243976,street,Marlowe Road,addr
2038243976,postal_code,CB3 9JW,addr
2038243976,housenumber,22,addr
2038243977,source,survey,regular
2038243977,street,Marlowe Road,addr
2038243977,postal_code,CB3 9JW,addr
2038243977,housenumber,43,addr
2038995169,name,Laundress Green,regular
2038995169,place,locality,regular
2039927235,source,survey,regular
2039927235,street,Alpha Terrace,addr
2039927235,postal_code,CB2 9HS,addr
2039927235,housenumber,5,addr
2039927236,source,survey,regular
2039927236,street,Alpha Terrace,addr
2039927236,postal_code,CB2 9HS,addr
2039927236,housenumber,15,addr
2039927237,source,survey,regular
2039927237,street,Alpha Terrace,addr
2039927237,postal_code,CB2 9HS,addr
2039927237,housenumber,11,addr
2039927238,source,survey,regular
2039927238,street,Alpha Terrace,addr
2039927238,postal_code,CB2 9HS,addr
2039927238,housenumber,25,addr
2039927240,source,survey,regular
2039927240,street,Alpha Terrace,addr
2039927240,postal_code,CB2 9HS,addr
2039927240,housenumber,21,addr
2039927241,source,survey,regular
2039927241,street,Alpha Terrace,addr
2039927241,postal_code,CB2 9HS,addr
2039927241,housenumber,1,addr
2039927245,source,survey,regular
2039927245,street,Alpha Terrace,addr
2039927245,postal_code,CB2 9HS,addr
2039927245,housenumber,19,addr
2039927508,source,survey,regular
2039927508,street,Alpha Terrace,addr
2039927508,postal_code,CB2 9HS,addr
2039927508,housenumber,33,addr
2039927509,source,survey,regular
2039927509,street,Alpha Terrace,addr
2039927509,postal_code,CB2 9HS,addr
2039927509,housenumber,41,addr
2039927510,source,survey,regular
2039927510,street,Alpha Terrace,addr
2039927510,postal_code,CB2 9HS,addr
2039927510,housenumber,49,addr
2039927511,source,survey,regular
2039927511,street,Alpha Terrace,addr
2039927511,postal_code,CB2 9HS,addr
2039927511,housenumber,43,addr
2039951495,source,survey,regular
2039951495,street,Scotsdowne Road,addr
2039951495,postal_code,CB2 9HU,addr
2039951495,housenumber,24,addr
2039951498,source,survey,regular
2039951498,street,Scotsdowne Road,addr
2039951498,postal_code,CB2 9HU,addr
2039951498,housenumber,34,addr
2039957329,source,survey,regular
2039957329,street,Lambourn Close,addr
2039957329,postal_code,CB2 9JX,addr
2039957329,housenumber,10,addr
2039957330,source,survey,regular
2039957330,street,Lambourn Close,addr
2039957330,postal_code,CB2 9JX,addr
2039957330,housenumber,7,addr
2039957331,source,survey,regular
2039957331,street,Lambourn Close,addr
2039957331,postal_code,CB2 9JX,addr
2039957331,housenumber,6,addr
2039957332,source,survey,regular
2039957332,street,Lambourn Close,addr
2039957332,postal_code,CB2 9JX,addr
2039957332,housenumber,4,addr
2039959996,source,survey,regular
2039959996,street,Beverley Way,addr
2039959996,postal_code,CB2 9JS,addr
2039959996,housenumber,15,addr
2039959997,source,survey,regular
2039959997,street,Beverley Way,addr
2039959997,postal_code,CB2 9JS,addr
2039959997,housenumber,14,addr
2039959998,source,survey,regular
2039959998,street,Beverley Way,addr
2039959998,postal_code,CB2 9JS,addr
2039959998,housenumber,2,addr
2039960000,source,survey,regular
2039960000,street,Beverley Way,addr
2039960000,postal_code,CB2 9JS,addr
2039960000,housenumber,11,addr
2039960002,source,survey,regular
2039960002,street,Beverley Way,addr
2039960002,postal_code,CB2 9JS,addr
2039960002,housenumber,1,addr
2039965268,source,survey,regular
2039965268,street,Gayton Close,addr
2039965268,postal_code,CB2 9JY,addr
2039965268,housenumber,9,addr
2039965270,source,survey,regular
2039965270,street,Gayton Close,addr
2039965270,postal_code,CB2 9JY,addr
2039965270,housenumber,6,addr
2039965278,source,survey,regular
2039965278,street,Gayton Close,addr
2039965278,postal_code,CB2 9JY,addr
2039965278,housenumber,5,addr
2039965281,source,survey,regular
2039965281,street,Gayton Close,addr
2039965281,postal_code,CB2 9JY,addr
2039965281,housenumber,1,addr
2039987196,entrance,yes,regular
2039987196,street,Crossways House,addr
2039987196,postal_code,CB2 9JZ,addr
2039987196,housenumber,"23,24",addr
2039987197,source,survey,regular
2039987197,entrance,yes,regular
2039987197,street,Crossways House,addr
2039987197,postal_code,CB2 9JZ,addr
2039987197,housenumber,19-22,addr
2039987197,interpolation,all,addr
2039987198,source,survey,regular
2039987198,entrance,yes,regular
2039987198,street,Crossways House,addr
2039987198,postal_code,CB2 9JZ,addr
2039987198,housenumber,13-18,addr
2039987198,interpolation,all,addr
2039987200,source,survey,regular
2039987200,entrance,yes,regular
2039987200,street,Crossways House,addr
2039987200,postal_code,CB2 9JZ,addr
2039987200,housenumber,7-12,addr
2039987200,interpolation,all,addr
2039987201,source,survey,regular
2039987201,entrance,yes,regular
2039987201,street,Crossways House,addr
2039987201,postal_code,CB2 9JZ,addr
2039987201,housenumber,1-6,addr
2039987201,interpolation,all,addr
2040011892,source,survey,regular
2040011892,street,"High Street, Trumpington",addr
2040011892,postal_code,CB2 9JD,addr
2040011892,housenumber,113,addr
2040011912,source,survey,regular
2040011912,street,"High Street, Trumpington",addr
2040011912,postal_code,CB2 9JD,addr
2040011912,housenumber,109,addr
2040049585,source,"survey,Bing",regular
2040049585,street,Bishop's Road,addr
2040049585,postal_code,CB2 9NR,addr
2040049585,housenumber,105,addr
2040049588,source,"survey,Bing",regular
2040049588,street,Bishop's Road,addr
2040049588,postal_code,CB2 9NR,addr
2040049588,housenumber,111,addr
2040049590,source,"survey,Bing",regular
2040049590,street,Bishop's Road,addr
2040049590,postal_code,CB2 9NR,addr
2040049590,housenumber,89,addr
2040049591,source,"survey,Bing",regular
2040049591,street,Bishop's Road,addr
2040049591,postal_code,CB2 9NR,addr
2040049591,housenumber,99,addr
2040049592,source,"survey,Bing",regular
2040049592,street,Bishop's Road,addr
2040049592,postal_code,CB2 9NR,addr
2040049592,housenumber,119,addr
2040049594,source,"survey,Bing",regular
2040049594,street,Bishop's Road,addr
2040049594,postal_code,CB2 9NR,addr
2040049594,housenumber,107,addr
2040049595,source,"survey,Bing",regular
2040049595,street,Bishop's Road,addr
2040049595,postal_code,CB2 9NR,addr
2040049595,housenumber,101,addr
2040049597,source,"survey,Bing",regular
2040049597,street,Bishop's Road,addr
2040049597,postal_code,CB2 9NR,addr
2040049597,housenumber,113,addr
2040051363,source,"survey,Bing",regular
2040051363,street,Bishop's Road,addr
2040051363,postal_code,CB2 9NR,addr
2040051363,housenumber,88,addr
2040051366,source,"survey,Bing",regular
2040051366,street,Bishop's Road,addr
2040051366,postal_code,CB2 9NR,addr
2040051366,housenumber,98,addr
2041874071,source,survey,regular
2041874071,street,"High Street, Trumpington",addr
2041874071,postal_code,CB2 9HZ,addr
2041874071,housenumber,73,addr
2041874073,source,survey,regular
2041874073,street,"High Street, Trumpington",addr
2041874073,postal_code,CB2 9HZ,addr
2041874073,housenumber,65,addr
2042418927,source,survey,regular
2042418927,street,Wulfstan Way,addr
2042418927,postal_code,CB1 8QJ,addr
2042418927,housenumber,166,addr
2042418932,source,survey,regular
2042418932,street,Wulfstan Way,addr
2042418932,postal_code,CB1 8QJ,addr
2042418932,housenumber,154,addr
2042418940,source,survey,regular
2042418940,street,Wulfstan Way,addr
2042418940,postal_code,CB1 8QJ,addr
2042418940,housenumber,148,addr
2042418947,source,survey,regular
2042418947,street,Wulfstan Way,addr
2042418947,postal_code,CB1 8QJ,addr
2042418947,housenumber,156,addr
2046008746,source,survey,regular
2046008746,city,Cambridge,addr
2046008746,street,Fernlea Close,addr
2046008746,country,GB,addr
2046008746,postal_code,CB1 9LW,addr
2046008746,housenumber,7,addr
2046008747,source,survey,regular
2046008747,city,Cambridge,addr
2046008747,street,Fernlea Close,addr
2046008747,country,GB,addr
2046008747,postal_code,CB1 9LW,addr
2046008747,housenumber,15,addr
2046008748,source,survey,regular
2046008748,city,Cambridge,addr
2046008748,street,Fernlea Close,addr
2046008748,country,GB,addr
2046008748,postal_code,CB1 9LW,addr
2046008748,housenumber,1,addr
2046008749,source,survey,regular
2046008749,city,Cambridge,addr
2046008749,street,Fernlea Close,addr
2046008749,country,GB,addr
2046008749,postal_code,CB1 9LW,addr
2046008749,housenumber,3a,addr
2046008750,source,survey,regular
2046008750,city,Cambridge,addr
2046008750,street,Fernlea Close,addr
2046008750,country,GB,addr
2046008750,postal_code,CB1 9LW,addr
2046008750,housenumber,3,addr
2046008752,highway,turning_circle,regular
2046008752,maxspeed,20 mph,regular
2046008753,source,survey,regular
2046008753,city,Cambridge,addr
2046008753,street,Fernlea Close,addr
2046008753,country,GB,addr
2046008753,postal_code,CB1 9LW,addr
2046008753,housenumber,1a,addr
2046012117,source,survey,regular
2046012117,city,Cambridge,addr
2046012117,street,Pamplin Court,addr
2046012117,country,GB,addr
2046012117,postal_code,CB1 9NB,addr
2046012117,housenumber,11,addr
2046012118,source,survey,regular
2046012118,city,Cambridge,addr
2046012118,street,Pamplin Court,addr
2046012118,country,GB,addr
2046012118,postal_code,CB1 9NB,addr
2046012118,housenumber,1,addr
2046012121,source,survey,regular
2046012121,city,Cambridge,addr
2046012121,street,Pamplin Court,addr
2046012121,country,GB,addr
2046012121,postal_code,CB1 9NB,addr
2046012121,housenumber,6,addr
2046012122,source,survey,regular
2046012122,city,Cambridge,addr
2046012122,street,Pamplin Court,addr
2046012122,country,GB,addr
2046012122,postal_code,CB1 9NB,addr
2046012122,housenumber,7,addr
2046077175,source,survey,regular
2046077175,city,Cambridge,addr
2046077175,street,Wenvoe Close,addr
2046077175,country,GB,addr
2046077175,postal_code,CB1 9JG,addr
2046077175,housenumber,29,addr
2046077176,source,survey,regular
2046077176,city,Cambridge,addr
2046077176,street,Wenvoe Close,addr
2046077176,country,GB,addr
2046077176,postal_code,CB1 9JG,addr
2046077176,housenumber,25,addr
2046077177,source,survey,regular
2046077177,city,Cambridge,addr
2046077177,street,Wenvoe Close,addr
2046077177,country,GB,addr
2046077177,postal_code,CB1 9JG,addr
2046077177,housenumber,21,addr
2046077178,source,survey,regular
2046077178,city,Cambridge,addr
2046077178,street,Wenvoe Close,addr
2046077178,country,GB,addr
2046077178,postal_code,CB1 9JG,addr
2046077178,housenumber,17,addr
2046077179,source,survey,regular
2046077179,city,Cambridge,addr
2046077179,street,Wenvoe Close,addr
2046077179,country,GB,addr
2046077179,postal_code,CB1 9JG,addr
2046077179,housenumber,28,addr
2046077181,source,survey,regular
2046077181,city,Cambridge,addr
2046077181,street,Wenvoe Close,addr
2046077181,country,GB,addr
2046077181,postal_code,CB1 9JG,addr
2046077181,housenumber,34,addr
2046077182,source,survey,regular
2046077182,city,Cambridge,addr
2046077182,street,Wenvoe Close,addr
2046077182,country,GB,addr
2046077182,postal_code,CB1 9JG,addr
2046077182,housenumber,22,addr
2046077186,source,survey,regular
2046077186,city,Cambridge,addr
2046077186,street,Wenvoe Close,addr
2046077186,country,GB,addr
2046077186,postal_code,CB1 9JG,addr
2046077186,housenumber,39,addr
2046077187,source,survey,regular
2046077187,city,Cambridge,addr
2046077187,street,Wenvoe Close,addr
2046077187,country,GB,addr
2046077187,postal_code,CB1 9JG,addr
2046077187,housenumber,26,addr
2046077188,source,survey,regular
2046077188,city,Cambridge,addr
2046077188,street,Wenvoe Close,addr
2046077188,country,GB,addr
2046077188,postal_code,CB1 9JG,addr
2046077188,housenumber,33,addr
2046095608,source,survey,regular
2046095608,city,Cambridge,addr
2046095608,street,Arran Close,addr
2046095608,country,GB,addr
2046095608,postal_code,CB1 9JH,addr
2046095608,housenumber,37,addr
2046095610,source,survey,regular
2046095610,city,Cambridge,addr
2046095610,street,Arran Close,addr
2046095610,country,GB,addr
2046095610,postal_code,CB1 9JH,addr
2046095610,housenumber,33,addr
2046095611,source,survey,regular
2046095611,city,Cambridge,addr
2046095611,street,Arran Close,addr
2046095611,country,GB,addr
2046095611,postal_code,CB1 9JH,addr
2046095611,housenumber,38,addr
2046095612,source,survey,regular
2046095612,city,Cambridge,addr
2046095612,street,Arran Close,addr
2046095612,country,GB,addr
2046095612,postal_code,CB1 9JH,addr
2046095612,housenumber,43,addr
2046120565,source,survey,regular
2046120565,street,Lucerne Close,addr
2046120565,housenumber,47,addr
2046120575,source,survey,regular
2046120575,street,Lucerne Close,addr
2046120575,housenumber,53,addr
2046231149,source,survey,regular
2046231149,city,Cambridge,addr
2046231149,street,Drayton Road,addr
2046231149,country,GB,addr
2046231149,postal_code,CB1 9EX,addr
2046231149,housenumber,24,addr
2046231150,source,survey,regular
2046231150,city,Cambridge,addr
2046231150,street,Drayton Road,addr
2046231150,country,GB,addr
2046231150,postal_code,CB1 9EX,addr
2046231150,housenumber,34,addr
2046245668,source,survey,regular
2046245668,city,Cambridge,addr
2046245668,street,Colville Road,addr
2046245668,country,GB,addr
2046245668,postal_code,CB1 9EH,addr
2046245668,housenumber,6,addr
2046245680,source,survey,regular
2046245680,city,Cambridge,addr
2046245680,street,Colville Road,addr
2046245680,country,GB,addr
2046245680,postal_code,CB1 9EH,addr
2046245680,housenumber,2,addr
2046274343,source,survey,regular
2046274343,city,Cambridge,addr
2046274343,street,Colville Road,addr
2046274343,country,GB,addr
2046274343,postal_code,CB1 9EH,addr
2046274343,housenumber,36,addr
2046274351,source,survey,regular
2046274351,city,Cambridge,addr
2046274351,street,Colville Road,addr
2046274351,country,GB,addr
2046274351,postal_code,CB1 9EJ,addr
2046274351,housenumber,35,addr
2046274367,source,survey,regular
2046274367,city,Cambridge,addr
2046274367,street,Colville Road,addr
2046274367,country,GB,addr
2046274367,postal_code,CB1 9EH,addr
2046274367,housenumber,32,addr
2046274383,source,survey,regular
2046274383,city,Cambridge,addr
2046274383,street,Colville Road,addr
2046274383,country,GB,addr
2046274383,postal_code,CB1 9EJ,addr
2046274383,housenumber,27,addr
2046274387,source,survey,regular
2046274387,city,Cambridge,addr
2046274387,street,Colville Road,addr
2046274387,country,GB,addr
2046274387,postal_code,CB1 9EJ,addr
2046274387,housenumber,17,addr
2046274390,source,survey,regular
2046274390,city,Cambridge,addr
2046274390,street,Colville Road,addr
2046274390,country,GB,addr
2046274390,postal_code,CB1 9EJ,addr
2046274390,housenumber,29,addr
2046274394,source,survey,regular
2046274394,city,Cambridge,addr
2046274394,street,Colville Road,addr
2046274394,country,GB,addr
2046274394,postal_code,CB1 9EJ,addr
2046274394,housenumber,9,addr
2046274400,source,survey,regular
2046274400,city,Cambridge,addr
2046274400,street,Colville Road,addr
2046274400,country,GB,addr
2046274400,postal_code,CB1 9EJ,addr
2046274400,housenumber,15a,addr
2046274402,source,survey,regular
2046274402,city,Cambridge,addr
2046274402,street,Colville Road,addr
2046274402,country,GB,addr
2046274402,postal_code,CB1 9EJ,addr
2046274402,housenumber,7,addr
2046274403,source,survey,regular
2046274403,city,Cambridge,addr
2046274403,street,Colville Road,addr
2046274403,country,GB,addr
2046274403,postal_code,CB1 9EJ,addr
2046274403,housenumber,15,addr
2046274404,source,survey,regular
2046274404,city,Cambridge,addr
2046274404,street,Colville Road,addr
2046274404,country,GB,addr
2046274404,postal_code,CB1 9EJ,addr
2046274404,housenumber,1,addr
2046309134,source,survey,regular
2046309134,city,Cambridge,addr
2046309134,street,Augers Road,addr
2046309134,country,GB,addr
2046309134,postal_code,CB1 9EL,addr
2046309134,housenumber,2,addr
2046309140,source,survey,regular
2046309140,city,Cambridge,addr
2046309140,street,Augers Road,addr
2046309140,country,GB,addr
2046309140,postal_code,CB1 9EL,addr
2046309140,housenumber,8,addr
2047328751,traffic_calming,chicane,regular
2048042495,source,survey,regular
2048042495,city,Cambridge,addr
2048042495,street,High Street,addr
2048042495,country,GB,addr
2048042495,postal_code,CB1 9HT,addr
2048042495,housenumber,110,addr
2048042496,name,Dorringtons,regular
2048042496,shop,bakery,regular
2048042496,id,506163,fhrs
2048042496,city,Cambridge,addr
2048042496,street,High Street,addr
2048042496,country,GB,addr
2048042496,postal_code,CB1 9HT,addr
2048042496,housenumber,100,addr
2048042497,name,Cherry Hinton Opthalmic Opticians,regular
2048042497,shop,optician,regular
2048042497,city,Cambridge,addr
2048042497,street,High Street,addr
2048042497,country,GB,addr
2048042497,postal_code,CB1 9HT,addr
2048042497,housenumber,102,addr
2048042498,source,survey,regular
2048042498,city,Cambridge,addr
2048042498,street,Railway Street,addr
2048042498,country,GB,addr
2048042498,postal_code,CB1 9LL,addr
2048042498,housenumber,45,addr
2048042499,source,survey,regular
2048042499,city,Cambridge,addr
2048042499,street,Railway Street,addr
2048042499,country,GB,addr
2048042499,postal_code,CB1 9LL,addr
2048042499,housenumber,15,addr
2048042501,source,survey,regular
2048042501,city,Cambridge,addr
2048042501,street,High Street,addr
2048042501,country,GB,addr
2048042501,postal_code,CB1 9HT,addr
2048042501,housenumber,120,addr
2048042502,male,yes,regular
2048042502,name,Mensroom,regular
2048042502,shop,hairdresser,regular
2048042502,website,www.cambridgemensroom.co.uk,regular
2048042502,city,Cambridge,addr
2048042502,street,High Street,addr
2048042502,country,GB,addr
2048042502,postal_code,CB1 9HT,addr
2048042502,housenumber,104,addr
2048051249,source,survey,regular
2048051249,entrance,yes,regular
2048051249,city,Cambridge,addr
2048051249,street,High Street,addr
2048051249,country,GB,addr
2048051249,postal_code,CB1 9HZ,addr
2048051249,housenumber,86-94,addr
2048051249,interpolation,even,addr
2048068351,source,survey,regular
2048068351,street,Mill End Road,addr
2048068351,postal_code,CB1 9JW,addr
2048068351,housenumber,23,addr
2048068352,source,survey,regular
2048068352,street,Mill End Road,addr
2048068352,postal_code,CB1 9JW,addr
2048068352,housenumber,29,addr
2048089895,source,survey,regular
2048089895,city,Cambridge,addr
2048089895,street,Malvern Road,addr
2048089895,country,GB,addr
2048089895,postal_code,CB1 9LD,addr
2048089895,housenumber,16,addr
2048089901,source,survey,regular
2048089901,city,Cambridge,addr
2048089901,street,Malvern Road,addr
2048089901,country,GB,addr
2048089901,postal_code,CB1 9LD,addr
2048089901,housenumber,12,addr
2048089906,source,survey,regular
2048089906,city,Cambridge,addr
2048089906,street,Malvern Road,addr
2048089906,country,GB,addr
2048089906,postal_code,CB1 9LD,addr
2048089906,housenumber,64,addr
2048089911,source,survey,regular
2048089911,city,Cambridge,addr
2048089911,street,Malvern Road,addr
2048089911,country,GB,addr
2048089911,postal_code,CB1 9LD,addr
2048089911,housenumber,82,addr
2048089919,source,survey,regular
2048089919,city,Cambridge,addr
2048089919,street,Malvern Road,addr
2048089919,country,GB,addr
2048089919,postal_code,CB1 9LD,addr
2048089919,housenumber,36,addr
2048089924,source,survey,regular
2048089924,city,Cambridge,addr
2048089924,street,Malvern Road,addr
2048089924,country,GB,addr
2048089924,postal_code,CB1 9LD,addr
2048089924,housenumber,50,addr
2048089930,source,survey,regular
2048089930,city,Cambridge,addr
2048089930,street,Malvern Road,addr
2048089930,country,GB,addr
2048089930,postal_code,CB1 9LD,addr
2048089930,housenumber,44,addr
2048089936,source,survey,regular
2048089936,city,Cambridge,addr
2048089936,street,Malvern Road,addr
2048089936,country,GB,addr
2048089936,postal_code,CB1 9LD,addr
2048089936,housenumber,42,addr
2048089942,source,survey,regular
2048089942,city,Cambridge,addr
2048089942,street,Malvern Road,addr
2048089942,country,GB,addr
2048089942,postal_code,CB1 9LD,addr
2048089942,housenumber,90,addr
2048089954,source,survey,regular
2048089954,city,Cambridge,addr
2048089954,street,Malvern Road,addr
2048089954,country,GB,addr
2048089954,postal_code,CB1 9LD,addr
2048089954,housenumber,76,addr
2048089972,source,survey,regular
2048089972,city,Cambridge,addr
2048089972,street,Malvern Road,addr
2048089972,country,GB,addr
2048089972,postal_code,CB1 9LD,addr
2048089972,housenumber,74,addr
2048089978,source,survey,regular
2048089978,city,Cambridge,addr
2048089978,street,Malvern Road,addr
2048089978,country,GB,addr
2048089978,postal_code,CB1 9LD,addr
2048089978,housenumber,30,addr
2048089981,source,survey,regular
2048089981,city,Cambridge,addr
2048089981,street,Malvern Road,addr
2048089981,country,GB,addr
2048089981,postal_code,CB1 9LD,addr
2048089981,housenumber,68,addr
2048089984,source,survey,regular
2048089984,city,Cambridge,addr
2048089984,street,Malvern Road,addr
2048089984,country,GB,addr
2048089984,postal_code,CB1 9LD,addr
2048089984,housenumber,22,addr
2048089987,source,survey,regular
2048089987,city,Cambridge,addr
2048089987,street,Malvern Road,addr
2048089987,country,GB,addr
2048089987,postal_code,CB1 9LD,addr
2048089987,housenumber,24,addr
2048089993,source,survey,regular
2048089993,city,Cambridge,addr
2048089993,street,Malvern Road,addr
2048089993,country,GB,addr
2048089993,postal_code,CB1 9LD,addr
2048089993,housenumber,52,addr
2048089998,source,survey,regular
2048089998,city,Cambridge,addr
2048089998,street,Malvern Road,addr
2048089998,country,GB,addr
2048089998,postal_code,CB1 9LD,addr
2048089998,housenumber,18,addr
2048090004,source,survey,regular
2048090004,city,Cambridge,addr
2048090004,street,Malvern Road,addr
2048090004,country,GB,addr
2048090004,postal_code,CB1 9LD,addr
2048090004,housenumber,58,addr
2048090007,source,survey,regular
2048090007,city,Cambridge,addr
2048090007,street,Malvern Road,addr
2048090007,country,GB,addr
2048090007,postal_code,CB1 9LD,addr
2048090007,housenumber,38,addr
2048090010,source,survey,regular
2048090010,city,Cambridge,addr
2048090010,street,Malvern Road,addr
2048090010,country,GB,addr
2048090010,postal_code,CB1 9LD,addr
2048090010,housenumber,84,addr
2048090014,source,survey,regular
2048090014,city,Cambridge,addr
2048090014,street,Malvern Road,addr
2048090014,country,GB,addr
2048090014,postal_code,CB1 9LD,addr
2048090014,housenumber,70,addr
2048090017,source,survey,regular
2048090017,city,Cambridge,addr
2048090017,street,Malvern Road,addr
2048090017,country,GB,addr
2048090017,postal_code,CB1 9LD,addr
2048090017,housenumber,28,addr
2048102565,source,survey,regular
2048102565,city,Cambridge,addr
2048102565,street,Malvern Road,addr
2048102565,country,GB,addr
2048102565,postal_code,CB1 9LD,addr
2048102565,housenumber,13,addr
2048102567,source,survey,regular
2048102567,city,Cambridge,addr
2048102567,street,Malvern Road,addr
2048102567,country,GB,addr
2048102567,postal_code,CB1 9LH,addr
2048102567,housenumber,31,addr
2048102570,source,survey,regular
2048102570,city,Cambridge,addr
2048102570,street,Malvern Road,addr
2048102570,country,GB,addr
2048102570,postal_code,CB1 9LH,addr
2048102570,housenumber,27,addr
2048102602,source,survey,regular
2048102602,city,Cambridge,addr
2048102602,street,Malvern Road,addr
2048102602,country,GB,addr
2048102602,postal_code,CB1 9LD,addr
2048102602,housenumber,17,addr
2048207436,source,survey,regular
2048207436,entrance,yes,regular
2048207436,city,Cambridge,addr
2048207436,street,Wedgewood Drive,addr
2048207436,country,GB,addr
2048207436,postal_code,CB1 9PQ,addr
2048207436,housenumber,25-27,addr
2048207436,interpolation,all,addr
2048213806,source,survey,regular
2048213806,city,Cambridge,addr
2048213806,street,Chalfont Close,addr
2048213806,country,GB,addr
2048213806,postal_code,CB1 9NA,addr
2048213806,housenumber,8,addr
2048213811,source,survey,regular
2048213811,city,Cambridge,addr
2048213811,street,Chalfont Close,addr
2048213811,country,GB,addr
2048213811,postal_code,CB1 9NA,addr
2048213811,housenumber,24,addr
2048213815,source,survey,regular
2048213815,city,Cambridge,addr
2048213815,street,Chalfont Close,addr
2048213815,country,GB,addr
2048213815,postal_code,CB1 9NA,addr
2048213815,housenumber,22,addr
2048213819,source,survey,regular
2048213819,city,Cambridge,addr
2048213819,street,Chalfont Close,addr
2048213819,country,GB,addr
2048213819,postal_code,CB1 9NA,addr
2048213819,housenumber,36,addr
2048213829,source,survey,regular
2048213829,city,Cambridge,addr
2048213829,street,Chelwood Road,addr
2048213829,country,GB,addr
2048213829,postal_code,CB1 9LX,addr
2048213829,housenumber,9,addr
2048213835,source,survey,regular
2048213835,city,Cambridge,addr
2048213835,street,Chelwood Road,addr
2048213835,country,GB,addr
2048213835,postal_code,CB1 9LX,addr
2048213835,housenumber,1,addr
2048213839,source,survey,regular
2048213839,city,Cambridge,addr
2048213839,street,Chalfont Close,addr
2048213839,country,GB,addr
2048213839,postal_code,CB1 9NA,addr
2048213839,housenumber,2,addr
2048213845,source,survey,regular
2048213845,city,Cambridge,addr
2048213845,street,Chalfont Close,addr
2048213845,country,GB,addr
2048213845,postal_code,CB1 9NA,addr
2048213845,housenumber,6,addr
2048213848,source,survey,regular
2048213848,city,Cambridge,addr
2048213848,street,Chalfont Close,addr
2048213848,country,GB,addr
2048213848,postal_code,CB1 9NA,addr
2048213848,housenumber,46,addr
2048213852,source,survey,regular
2048213852,city,Cambridge,addr
2048213852,street,Chalfont Close,addr
2048213852,country,GB,addr
2048213852,postal_code,CB1 9NA,addr
2048213852,housenumber,34,addr
2048304188,source,"survey,Bing",regular
2048304188,city,Cambridge,addr
2048304188,street,Chartfield Road,addr
2048304188,country,GB,addr
2048304188,postal_code,CB1 9JX,addr
2048304188,housenumber,77,addr
2048304193,source,survey,regular
2048304193,city,Cambridge,addr
2048304193,street,Chartfield Road,addr
2048304193,country,GB,addr
2048304193,postal_code,CB1 9JY,addr
2048304193,housenumber,92,addr
2048304203,source,survey,regular
2048304203,city,Cambridge,addr
2048304203,street,Chartfield Road,addr
2048304203,country,GB,addr
2048304203,postal_code,CB1 9JY,addr
2048304203,housenumber,82,addr
2048304208,source,survey,regular
2048304208,city,Cambridge,addr
2048304208,street,Chartfield Road,addr
2048304208,country,GB,addr
2048304208,postal_code,CB1 9JY,addr
2048304208,housenumber,80,addr
2048304226,source,survey,regular
2048304226,city,Cambridge,addr
2048304226,street,Chartfield Road,addr
2048304226,country,GB,addr
2048304226,postal_code,CB1 9JY,addr
2048304226,housenumber,62,addr
2048304233,source,survey,regular
2048304233,city,Cambridge,addr
2048304233,street,Chartfield Road,addr
2048304233,country,GB,addr
2048304233,postal_code,CB1 9JY,addr
2048304233,housenumber,66,addr
2048304238,source,survey,regular
2048304238,city,Cambridge,addr
2048304238,street,Chartfield Road,addr
2048304238,country,GB,addr
2048304238,postal_code,CB1 9JY,addr
2048304238,housenumber,60,addr
2048304245,source,survey,regular
2048304245,city,Cambridge,addr
2048304245,street,Chartfield Road,addr
2048304245,country,GB,addr
2048304245,postal_code,CB1 9JY,addr
2048304245,housenumber,46,addr
2048304252,source,survey,regular
2048304252,city,Cambridge,addr
2048304252,street,Chartfield Road,addr
2048304252,country,GB,addr
2048304252,postal_code,CB1 9JY,addr
2048304252,housenumber,44,addr
2048304256,source,survey,regular
2048304256,city,Cambridge,addr
2048304256,street,Chartfield Road,addr
2048304256,country,GB,addr
2048304256,postal_code,CB1 9JY,addr
2048304256,housenumber,30,addr
2048304260,highway,turning_circle,regular
2048304260,maxspeed,20 mph,regular
2048304263,source,"survey,Bing",regular
2048304263,city,Cambridge,addr
2048304263,street,Chartfield Road,addr
2048304263,country,GB,addr
2048304263,postal_code,CB1 9JX,addr
2048304263,housenumber,63,addr
2048304266,source,survey,regular
2048304266,city,Cambridge,addr
